name,gender,NI_appFrac,NI_avgVal,SC_appFrac,SC_avgVal,EW_appFrac,EW_avgVal,UK_appFrac,UK_avgVal
AAVAH,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
AAVAI,M,0.0,0.0,0.0,0.0,0.033,4.0,0.011,1.333
AAVAIZ,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AAVANA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AAVANI,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AAVISH,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
AAVNI,F,0.0,0.0,0.0,0.0,0.033,4.0,0.011,1.333
AAVO,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AAVON,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AAVRIL,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AAVYA,F,0.0,0.0,0.024,1.0,0.033,8.0,0.019,3.0
AAYA,F,0.0,0.0,0.024,1.0,0.367,4.18,0.13,1.727
AAYAAN,M,0.0,0.0,0.048,1.5,0.333,3.8,0.127,1.767
AAYAH,F,0.0,0.0,0.048,1.0,0.367,7.09,0.138,2.697
AAYAM,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AAYAN,M,0.0,0.0,0.214,3.0,0.367,77.09,0.194,26.697
AAYANA,F,0.0,0.0,0.0,0.0,0.1,3.33,0.033,1.11
AAYANSH,M,0.0,0.0,0.0,0.0,0.1,5.0,0.033,1.667
AAYAT,F,0.0,0.0,0.095,1.0,0.3,19.67,0.132,6.89
AAYATH,F,0.0,0.0,0.0,0.0,0.033,4.0,0.011,1.333
AAYDAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AAYDEN,M,0.0,0.0,0.048,1.0,0.067,3.0,0.038,1.333
AAYDN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AAYESHA,F,0.0,0.0,0.024,1.0,0.133,3.5,0.052,1.5
AAYESHAH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AAYISHA,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
AAYLA,F,0.0,0.0,0.095,1.75,0.233,4.86,0.109,2.203
AAYLIAH,F,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
AAYLIE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AAYMA,F,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
AAYNA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AAYNAAN,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AAYON,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AAYONA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AAYRA,F,0.0,0.0,0.0,0.0,0.067,3.0,0.022,1.0
AAYRAH,F,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
AAYRAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AAYRON,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AAYSHA,F,0.0,0.0,0.0,0.0,0.1,4.0,0.033,1.333
AAYSHAH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AAYUSH,M,0.0,0.0,0.071,1.0,0.567,12.88,0.213,4.627
AAYUSHI,F,0.0,0.0,0.024,1.0,0.267,4.37,0.097,1.79
AAYZA,F,0.0,0.0,0.0,0.0,0.033,4.0,0.011,1.333
AAYZAH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AAZAAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AAZAM,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
AAZAN,M,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
AAZEEN,F,0.0,0.0,0.0,0.0,0.067,3.5,0.022,1.167
AAZMA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
AB,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
ABA,F,0.0,0.0,0.0,0.0,0.1,3.0,0.033,1.0
ABAAN,M,0.0,0.0,0.024,1.0,0.333,6.7,0.119,2.567
ABAAS,M,0.0,0.0,0.0,0.0,0.233,4.0,0.078,1.333
ABADAH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABADIA,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABAGAEL,F,0.0,0.0,0.095,1.0,0.033,4.0,0.043,1.667
ABAGAIL,F,0.0,0.0,0.143,1.0,0.167,4.2,0.103,1.733
ABAGAYLE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABAIADA,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABAIGAEL,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABAIGEAL,F,0.0,0.0,0.167,1.0,0.033,3.0,0.067,1.333
ABAIGH,F,0.158,3.0,0.119,1.4,0.0,0.0,0.092,1.467
ABAL,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABALOCH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABAN,M,0.0,0.0,0.0,0.0,0.233,4.14,0.078,1.38
ABANOUB,M,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
ABAR,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABARHMEN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABAS,M,0.0,0.0,0.071,1.0,0.267,4.0,0.113,1.667
ABASIAKANANO,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABASS,M,0.0,0.0,0.024,1.0,0.233,4.71,0.086,1.903
ABAYOMI,M,0.0,0.0,0.0,0.0,0.2,3.67,0.067,1.223
ABBA,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABBAAS,M,0.0,0.0,0.095,1.0,0.267,3.37,0.121,1.457
ABBAD,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
ABBAIGH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABBAS,M,0.0,0.0,0.524,1.73,0.633,45.21,0.386,15.647
ABBASS,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABBE,F,0.0,0.0,0.238,1.0,0.133,3.5,0.124,1.5
ABBED,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABBEE,F,0.0,0.0,0.0,0.0,0.067,3.0,0.022,1.0
ABBEGAIL,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
ABBEIGH,F,0.0,0.0,0.119,1.0,0.0,0.0,0.04,0.333
ABBER,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABBEY,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABBEY,F,0.895,5.29,0.857,16.83,0.667,138.2,0.806,53.44
ABBEYGAIL,F,0.0,0.0,0.167,1.29,0.333,5.6,0.167,2.297
ABBEYGALE,F,0.0,0.0,0.071,1.0,0.133,3.25,0.068,1.417
ABBEYGAYLE,F,0.0,0.0,0.024,1.0,0.033,4.0,0.019,1.667
ABBEYLEIGH,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABBI,F,0.684,5.54,0.762,14.22,0.667,56.75,0.704,25.503
ABBID,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
ABBIE,F,1.0,53.84,0.952,98.37,0.7,760.75,0.884,304.32
ABBIE,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
ABBIEGAIL,F,0.0,0.0,0.333,1.14,0.567,4.53,0.3,1.89
ABBIEGALE,F,0.0,0.0,0.0,0.0,0.133,3.5,0.044,1.167
ABBIEGAYLE,F,0.0,0.0,0.095,1.0,0.033,3.0,0.043,1.333
ABBIELEE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABBIELOUISE,F,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABBIEROSSLYN,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABBIGAEL,F,0.0,0.0,0.143,1.0,0.0,0.0,0.048,0.333
ABBIGAIL,F,0.0,0.0,0.595,2.28,0.667,27.55,0.421,9.943
ABBIGALE,F,0.0,0.0,0.19,1.0,0.333,5.1,0.174,2.033
ABBIGAYLE,F,0.0,0.0,0.071,1.0,0.267,3.62,0.113,1.54
ABBIGHAIL,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABBII,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABBIMARIE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABBINAYA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABBINEY,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABBOT,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABBRIANNA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABBROO,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABBY,F,0.947,13.61,0.929,40.87,0.667,223.65,0.848,92.71
ABBYANN,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABBYANNE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABBYDA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABBYE,F,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
ABBYGAEL,F,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABBYGAIL,F,0.0,0.0,0.214,1.0,0.533,7.06,0.249,2.687
ABBYGAILE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABBYGALE,F,0.0,0.0,0.024,1.0,0.1,4.0,0.041,1.667
ABBYGAYLE,F,0.0,0.0,0.024,1.0,0.067,3.0,0.03,1.333
ABBYLEE,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABBYMAY,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABD,M,0.0,0.0,0.31,1.31,0.6,6.94,0.303,2.75
ABDA,F,0.0,0.0,0.024,2.0,0.0,0.0,0.008,0.667
ABDAAL,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABDAAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDAH,F,0.0,0.0,0.071,1.0,0.0,0.0,0.024,0.333
ABDAL,M,0.0,0.0,0.048,1.0,0.1,4.33,0.049,1.777
ABDALBARI,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDALEILAH,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDALGANI,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDALHAI,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDALKHALQ,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDALLA,M,0.0,0.0,0.143,1.0,0.533,9.06,0.225,3.353
ABDALLAH,M,0.053,4.0,0.262,1.27,0.6,16.89,0.305,7.387
ABDALMALAK,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDALMALIK,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDALRAHMAN,M,0.0,0.0,0.119,1.0,0.067,3.5,0.062,1.5
ABDALRAOOF,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
ABDALROOF,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDALWHAB,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDAR,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDARAHMAN,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABDEL,M,0.0,0.0,0.286,1.17,0.6,5.67,0.295,2.28
ABDELAZIZ,M,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
ABDELBASSAT,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDELDJALIL,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDELHADE,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDELHAKIM,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDELHAMID,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
ABDELILAH,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDELKADER,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
ABDELKARIM,M,0.0,0.0,0.024,1.0,0.067,3.0,0.03,1.333
ABDELLAH,M,0.0,0.0,0.024,1.0,0.2,4.83,0.075,1.943
ABDELMAGEED,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDELMALEK,M,0.0,0.0,0.0,0.0,0.1,3.0,0.033,1.0
ABDELMALIK,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDELMOUMEN,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABDELRAHMAN,M,0.0,0.0,0.119,1.0,0.367,5.18,0.162,2.06
ABDELRAHMANE,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABDELRAUOF,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDELWAHAB,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDELWHAB,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDERAHMAN,M,0.0,0.0,0.024,1.0,0.1,3.67,0.041,1.557
ABDERAHMANE,M,0.0,0.0,0.024,1.0,0.033,4.0,0.019,1.667
ABDERRAHEEM,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDERRAHMAN,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABDERRAHMANE,M,0.0,0.0,0.048,1.5,0.033,4.0,0.027,1.833
ABDERRAMAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDI,M,0.0,0.0,0.071,1.0,0.633,13.79,0.235,4.93
ABDIASIS,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABDIAZIZ,M,0.0,0.0,0.024,1.0,0.333,4.3,0.119,1.767
ABDIFATAH,M,0.0,0.0,0.0,0.0,0.433,5.0,0.144,1.667
ABDIHAFID,M,0.0,0.0,0.0,0.0,0.067,3.5,0.022,1.167
ABDIHAKIM,M,0.0,0.0,0.048,1.0,0.133,5.0,0.06,2.0
ABDIHAMID,M,0.0,0.0,0.0,0.0,0.1,3.67,0.033,1.223
ABDIKADIR,M,0.0,0.0,0.0,0.0,0.067,3.5,0.022,1.167
ABDIKAFI,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDIKARIM,M,0.0,0.0,0.0,0.0,0.4,3.67,0.133,1.223
ABDIKARIN,M,0.0,0.0,0.0,0.0,0.067,3.0,0.022,1.0
ABDIKHALIQ,M,0.0,0.0,0.0,0.0,0.067,3.0,0.022,1.0
ABDILADIF,M,0.0,0.0,0.0,0.0,0.033,4.0,0.011,1.333
ABDILAHI,M,0.0,0.0,0.0,0.0,0.2,3.5,0.067,1.167
ABDILLAH,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDILLAHI,M,0.0,0.0,0.0,0.0,0.467,3.5,0.156,1.167
ABDIMAJID,M,0.0,0.0,0.0,0.0,0.1,4.0,0.033,1.333
ABDIMAJIID,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABDIMALIK,M,0.0,0.0,0.0,0.0,0.5,6.2,0.167,2.067
ABDINASIR,M,0.0,0.0,0.0,0.0,0.433,4.77,0.144,1.59
ABDINOOR,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDINUR,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABDIQANI,M,0.0,0.0,0.0,0.0,0.2,3.67,0.067,1.223
ABDIRAHIIM,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABDIRAHIM,M,0.0,0.0,0.024,1.0,0.433,5.62,0.152,2.207
ABDIRAHMAAN,M,0.0,0.0,0.0,0.0,0.033,4.0,0.011,1.333
ABDIRAHMAN,M,0.0,0.0,0.143,1.5,0.633,55.68,0.259,19.06
ABDIRASAK,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDIRASHID,M,0.0,0.0,0.0,0.0,0.267,4.0,0.089,1.333
ABDIRAZAQ,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABDIRIHMAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDIRISAK,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABDIRISAQ,M,0.0,0.0,0.0,0.0,0.2,3.67,0.067,1.223
ABDIRIZAK,M,0.0,0.0,0.0,0.0,0.3,3.22,0.1,1.073
ABDISALAM,M,0.0,0.0,0.024,1.0,0.133,3.75,0.052,1.583
ABDISAMAD,M,0.0,0.0,0.0,0.0,0.167,4.2,0.056,1.4
ABDISHAKUR,M,0.0,0.0,0.024,1.0,0.3,4.78,0.108,1.927
ABDIWAHID,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABDIWALI,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABDOL,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDOLFATTAH,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDOLRAZAK,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDORAHMAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDOU,M,0.0,0.0,0.024,2.0,0.3,3.89,0.108,1.963
ABDOUALLAH,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDOUL,M,0.0,0.0,0.071,1.0,0.233,4.14,0.101,1.713
ABDOULAYE,M,0.0,0.0,0.0,0.0,0.133,3.5,0.044,1.167
ABDOULIE,M,0.0,0.0,0.071,1.0,0.5,5.33,0.19,2.11
ABDOULMAJID,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDOULMALIK,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDOULNOUR,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDOURAHMAN,M,0.0,0.0,0.0,0.0,0.1,3.33,0.033,1.11
ABDRAHMAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDU,M,0.0,0.0,0.024,1.0,0.133,4.0,0.052,1.667
ABDUALEEM,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDUALLAH,M,0.0,0.0,0.048,1.0,0.033,3.0,0.027,1.333
ABDUALMALIK,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDUALRRAHMAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDUELALIM,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDUELRAHMAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDUL,M,0.053,4.0,0.976,7.49,0.767,274.63,0.599,95.373
ABDULA,M,0.0,0.0,0.071,1.0,0.133,3.0,0.068,1.333
ABDULAAHI,M,0.0,0.0,0.0,0.0,0.067,4.0,0.022,1.333
ABDULADEEM,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULAH,M,0.0,0.0,0.119,1.0,0.233,3.71,0.117,1.57
ABDULAHAD,M,0.0,0.0,0.0,0.0,0.133,3.75,0.044,1.25
ABDULAHI,M,0.0,0.0,0.0,0.0,0.6,14.28,0.2,4.76
ABDULAI,M,0.0,0.0,0.0,0.0,0.167,3.0,0.056,1.0
ABDULALEAM,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULALEEM,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABDULAMEER,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULAZEAM,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULAZEEZ,M,0.0,0.0,0.024,1.0,0.133,4.0,0.052,1.667
ABDULAZIS,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULAZIZ,M,0.0,0.0,0.357,1.27,0.633,13.79,0.33,5.02
ABDULBADEEA,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULBASIR,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULBASIT,M,0.0,0.0,0.0,0.0,0.2,4.83,0.067,1.61
ABDULELAH,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULFATAH,M,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
ABDULFAWAZ,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULGADER,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULGHADER,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULHADI,M,0.0,0.0,0.095,1.0,0.3,7.0,0.132,2.667
ABDULHAKEEM,M,0.0,0.0,0.024,1.0,0.133,3.0,0.052,1.333
ABDULHAKIM,M,0.0,0.0,0.0,0.0,0.167,3.4,0.056,1.133
ABDULHALIM,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABDULHAMED,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULHAMEED,M,0.0,0.0,0.071,1.0,0.067,4.0,0.046,1.667
ABDULHAMID,M,0.0,0.0,0.095,1.0,0.1,3.67,0.065,1.557
ABDULHAQ,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULHAY,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULILAH,M,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
ABDULJABBAR,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULKADER,M,0.0,0.0,0.024,1.0,0.033,3.0,0.019,1.333
ABDULKADIR,M,0.0,0.0,0.048,1.0,0.567,6.35,0.205,2.45
ABDULKAREEM,M,0.0,0.0,0.071,1.0,0.233,4.29,0.101,1.763
ABDULKAREM,M,0.0,0.0,0.071,1.0,0.0,0.0,0.024,0.333
ABDULKARIM,M,0.0,0.0,0.048,1.0,0.4,3.92,0.149,1.64
ABDULKHADER,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULKHALEG,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULKHALEK,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULKHALID,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULKHALIQ,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABDULL,M,0.0,0.0,0.071,1.0,0.0,0.0,0.024,0.333
ABDULLA,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULLA,M,0.0,0.0,0.286,1.17,0.567,9.71,0.284,3.627
ABDULLAAH,M,0.0,0.0,0.0,0.0,0.467,4.86,0.156,1.62
ABDULLAAHI,M,0.0,0.0,0.0,0.0,0.067,3.5,0.022,1.167
ABDULLAH,M,0.053,4.0,0.786,7.09,0.633,243.47,0.491,84.853
ABDULLAHI,M,0.0,0.0,0.119,1.0,0.633,39.26,0.251,13.42
ABDULLATEEF,M,0.0,0.0,0.0,0.0,0.1,3.0,0.033,1.0
ABDULLATIF,M,0.0,0.0,0.0,0.0,0.067,3.5,0.022,1.167
ABDULLBASIT,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULLOH,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABDULLRAHMAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULMAJEED,M,0.0,0.0,0.048,1.0,0.1,3.0,0.049,1.333
ABDULMAJID,M,0.0,0.0,0.024,1.0,0.233,3.71,0.086,1.57
ABDULMALEK,M,0.0,0.0,0.048,1.0,0.033,3.0,0.027,1.333
ABDULMALIK,M,0.0,0.0,0.119,1.0,0.533,8.62,0.217,3.207
ABDULMAROOF,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULMOAMEN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULMOEZ,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULMOHAIMAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULMOHAIMEN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULMOHIMIN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULMOHSIN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULMOHYMEN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULMONEM,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULMUHIB,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULMUIZZ,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULMUNIM,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULMUSEN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULQADIR,M,0.0,0.0,0.024,1.0,0.433,4.38,0.152,1.793
ABDULRAHEEM,F,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULRAHEEM,M,0.0,0.0,0.024,1.0,0.4,5.17,0.141,2.057
ABDULRAHEIM,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULRAHIM,M,0.0,0.0,0.071,1.0,0.467,5.14,0.179,2.047
ABDULRAHMAH,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULRAHMAN,M,0.0,0.0,0.571,1.46,0.633,40.11,0.401,13.857
ABDULRAOUF,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULRAZAK,M,0.0,0.0,0.048,1.0,0.0,0.0,0.016,0.333
ABDULRAZEG,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULREHMAN,M,0.0,0.0,0.024,1.0,0.2,4.67,0.075,1.89
ABDULRHAMAN,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULRHMAN,M,0.0,0.0,0.071,1.0,0.0,0.0,0.024,0.333
ABDULSALAM,M,0.0,0.0,0.071,1.0,0.2,3.83,0.09,1.61
ABDULSAMAD,M,0.0,0.0,0.048,1.0,0.233,4.43,0.094,1.81
ABDULSAMET,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULSAMIH,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULWAHAAB,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDULWAHAB,M,0.0,0.0,0.119,1.0,0.333,5.1,0.151,2.033
ABDULWAHID,M,0.0,0.0,0.0,0.0,0.033,5.0,0.011,1.667
ABDULWARETH,M,0.0,0.0,0.024,1.0,0.0,0.0,0.008,0.333
ABDUR,M,0.0,0.0,0.452,1.26,0.633,26.26,0.362,9.173
ABDURAHEEM,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
ABDURAHIM,M,0.0,0.0,0.0,0.0,0.033,3.0,0.011,1.0
