name,gender,IRE1901_AppRank
AMUEL,F,rare
AMY,M,rare
AMY,F,basic
AMYETT,M,rare
AN,F,basic
ANA,F,basic
ANAAY,F,rare
ANABALLA,F,uncommon
ANABEL,F,uncommon
ANABELA,F,uncommon
ANABELLA,F,basic
ANABELLIA,F,rare
ANABELS,F,rare
ANABLLA,F,rare
ANACLISA,F,rare
ANAGUSTA,F,rare
ANAISTIA,F,rare
ANALENA,F,rare
ANALIZA,F,common
ANAMARIA,F,common
ANAMARY,F,rare
ANANIE,F,uncommon
ANANIES,M,rare
ANANSTASIA,F,uncommon
ANANSTATIA,M,rare
ANANSTATIA,F,rare
ANAP,F,rare
ANARD,M,rare
ANARORE,F,rare
ANASASIA,F,rare
ANASASTIA,F,rare
ANASATIA,F,uncommon
ANASLAEIS,F,rare
ANASLASIA,F,common
ANASLIA,F,rare
ANASTA,F,uncommon
ANASTACI,F,uncommon
ANASTACIA,F,basic
ANASTACIOUS,F,rare
ANASTAIA,F,basic
ANASTAISA,F,uncommon
ANASTAISTIAN,F,rare
ANASTALIA,F,common
ANASTAMA,F,rare
ANASTANO,F,rare
ANASTARIA,F,basic
ANASTASA,F,uncommon
ANASTASEA,F,rare
ANASTASHA,F,uncommon
ANASTASHIA,F,rare
ANASTASIA,F,basic
ANASTASIA,M,uncommon
ANASTASIE,F,common
ANASTASIN,F,uncommon
ANASTASIS,F,rare
ANASTASTA,F,rare
ANASTASTIA,F,common
ANASTATA,F,uncommon
ANASTATA,M,rare
ANASTATAIA,F,rare
ANASTATI,F,rare
ANASTATIA,M,common
ANASTATIA,F,basic
ANASTATIC,F,uncommon
ANASTATICA,F,rare
ANASTATIN,F,uncommon
ANASTATION,F,uncommon
ANASTATIS,F,common
ANASTATSIA,F,uncommon
ANASTATTIA,F,rare
ANASTEASH,F,rare
ANASTESHA,F,rare
ANASTESIA,F,common
ANASTETIA,F,common
ANASTIA,F,basic
ANASTIACE,F,rare
ANASTIAE,F,rare
ANASTIASIA,F,rare
ANASTIATIA,F,rare
ANASTICA,F,common
ANASTICE,F,rare
ANASTICIA,F,common
ANASTINA,F,uncommon
ANASTIO,F,rare
ANASTISA,F,uncommon
ANASTISCIA,F,rare
ANASTISE,F,uncommon
ANASTISHA,M,rare
ANASTISIA,F,common
ANASTITA,F,uncommon
ANASTITIA,F,common
ANASTSIA,F,common
ANASTSTIA,F,rare
ANASTUSIA,F,uncommon
ANASTY,F,uncommon
ANATASIA,F,rare
ANATATIA,F,common
ANAY,M,uncommon
ANAZALEA,F,rare
ANBREY,M,rare
ANBURY,M,rare
ANCHIE,M,rare
ANCHORETTA,F,rare
ANCHORITTA,F,rare
ANCKETILL,M,rare
AND,M,uncommon
ANDEA,F,rare
ANDER,M,rare
ANDEREW,M,uncommon
ANDERIA,F,rare
ANDERINA,F,uncommon
ANDERS,M,uncommon
ANDERSON,F,basic
ANDERSON,M,basic
ANDERW,M,uncommon
ANDEW,F,rare
ANDEW,M,common
ANDEY,M,common
ANDIE,M,uncommon
ANDOEW,M,rare
ANDR,M,rare
ANDRA,M,rare
ANDRAW,M,uncommon
ANDRAW,F,rare
ANDRE,M,uncommon
ANDREA,F,rare
ANDREAS,M,uncommon
ANDREENA,F,rare
ANDRENA,F,uncommon
ANDRES,M,rare
ANDREW,F,common
ANDREW,M,basic
ANDREWE,M,rare
ANDREWETTA,F,rare
ANDREWINA,F,uncommon
ANDREWS,M,basic
ANDREY,F,rare
ANDREY,M,uncommon
ANDRI,M,rare
ANDRIE,F,rare
ANDRIENNE,M,rare
ANDRINA,F,common
ANDROSE,M,rare
ANDROW,M,uncommon
ANDRUDE,M,rare
ANDRW,M,common
ANDRWER,M,rare
ANDSTATIA,F,rare
ANDW,M,common
ANDY,F,rare
ANDY,M,basic
ANE,F,basic
ANEAS,M,common
ANEBAL,F,rare
ANEBELLA,F,uncommon
ANEE,F,uncommon
ANEGUS,F,rare
ANEJANE,F,rare
ANELIO,F,uncommon
ANELIO,M,rare
ANELISHA,F,rare
ANELIZA,F,common
ANEN,M,rare
ANENEY,F,rare
ANENIA,F,uncommon
ANERIE,F,rare
ANES,F,rare
ANESIA,F,uncommon
ANESLIA,F,rare
ANESTASHIA,F,rare
ANESTASIA,F,basic
ANESTATIA,F,basic
ANESTATIE,F,rare
ANESTECIA,F,rare
ANESTESIA,F,rare
ANESTETIA,F,rare
ANESTEYA,F,rare
ANESTHTALE,F,rare
ANESTIA,F,rare
ANESTICA,F,rare
ANESTISIA,F,rare
ANET,F,rare
ANETEE,F,rare
ANETHA,F,rare
ANETTA,F,uncommon
ANETTE,F,uncommon
ANETY,F,rare
ANEULAS,F,rare
ANEY,F,basic
ANFORN,M,rare
ANGALA,F,rare
ANGAN,F,rare
ANGANE,F,uncommon
ANGAS,M,rare
ANGEL,F,basic
ANGEL,M,rare
ANGELA,M,rare
ANGELA,F,basic
ANGELAE,F,rare
ANGELE,F,common
ANGELEA,F,rare
ANGELENA,F,common
ANGELI,M,rare
ANGELIA,F,uncommon
ANGELICA,F,common
ANGELINA,F,basic
ANGELINE,F,uncommon
ANGELINEA,F,rare
ANGELIS,F,rare
ANGELLA,F,rare
ANGELO,F,rare
ANGELO,M,common
ANGELS,M,common
ANGELS,F,uncommon
ANGELUS,M,rare
ANGENIS,F,rare
ANGES,M,uncommon
ANGES,F,uncommon
ANGESS,F,uncommon
ANGETA,F,rare
ANGIE,F,uncommon
ANGILA,F,uncommon
ANGILENA,F,rare
ANGILLA,F,rare
ANGLA,F,uncommon
ANGLE,F,rare
ANGLEA,F,rare
ANGLELIA,F,rare
ANGLES,F,rare
ANGLES,M,uncommon
ANGLIA,F,rare
ANGLIE,F,rare
ANGLIN,F,rare
ANGLINA,F,rare
ANGLINE,F,rare
ANGLLENIA,F,rare
ANGLLIE,F,rare
ANGLUS,F,rare
ANGNES,F,basic
ANGNESS,F,rare
ANGUS,F,rare
ANGUS,M,basic
ANGUSTA,F,uncommon
ANGUSTAS,M,rare
ANGUSTIA,M,rare
ANGUSTIN,M,uncommon
ANGUSTINE,M,uncommon
ANGUSTUS,M,rare
ANHOR,F,rare
ANIA,F,rare
ANIASTAA,F,rare
ANIASTATIE,F,rare
ANICE,F,common
ANIE,F,basic
ANIES,M,uncommon
ANIETREASER,F,rare
ANIEY,F,rare
ANIHZEA,F,rare
ANILIZA,F,rare
ANIN,F,rare
ANINA,F,rare
ANINE,F,common
ANINIE,F,uncommon
ANINISTA,F,rare
ANIS,F,uncommon
ANISTACHIA,F,rare
ANISTACIA,F,uncommon
ANISTAEN,F,rare
ANISTASIA,F,common
ANISTASO,F,rare
ANISTATIA,F,basic
ANISTEA,F,rare
ANISTESIA,F,rare
ANISTIA,F,rare
ANISTICIA,F,rare
ANISTISA,F,rare
ANISTISED,F,rare
ANISWORTH,M,rare
ANITA,F,common
ANITE,F,rare
ANITHA,F,rare
ANITTA,F,rare
ANITY,F,common
ANJANE,F,basic
ANJEAN,F,rare
ANJELINA,F,rare
ANKETELL,M,uncommon
ANLANY,M,rare
ANLIZA,F,uncommon
ANLONIE,M,rare
ANMA,F,rare
ANMABELLA,F,rare
ANME,F,common
ANMIE,F,common
ANN,F,basic
ANN,M,common
ANNA,M,uncommon
ANNA,F,basic
ANNABALLA,F,rare
ANNABEL,F,common
ANNABELA,F,uncommon
ANNABELIA,F,rare
ANNABELL,F,common
ANNABELLA,M,rare
ANNABELLA,F,basic
ANNABELLE,F,rare
ANNABELLY,F,rare
ANNABERTA,F,rare
ANNABILLA,F,uncommon
ANNAE,F,uncommon
ANNAELISA,F,rare
ANNAELIZA,F,uncommon
ANNAGUSTA,F,rare
ANNAH,F,common
ANNALELLA,F,rare
ANNALENA,F,rare
ANNALINE,F,rare
ANNALIZA,F,uncommon
ANNAMARIA,F,basic
ANNAMASIA,F,rare
ANNAMRIA,F,rare
ANNAN,F,rare
ANNANY,F,rare
ANNAR,F,rare
ANNAS,F,common
ANNASILYA,F,rare
ANNASTACIA,F,common
ANNASTASHEA,F,rare
ANNASTASIA,F,basic
ANNASTASTIA,F,rare
ANNASTATA,F,rare
ANNASTATEA,F,rare
ANNASTATIA,F,basic
ANNASTESIA,F,rare
ANNASTHIA,F,rare
ANNASTIA,F,uncommon
ANNASTISA,F,rare
ANNASTITIA,F,rare
ANNASTITIE,F,rare
ANNASTOSA,F,rare
ANNASTSIA,F,rare
ANNATATIA,F,rare
ANNATILLA,F,rare
ANNATTE,F,uncommon
ANNAY,F,rare
ANNBELLA,F,uncommon
ANNDREW,M,rare
ANNDREWW,M,rare
ANNDY,M,rare
ANNE,F,basic
ANNE,M,basic
ANNEABELLA,F,rare
ANNEAMARIA,F,rare
ANNEBELLA,F,basic
ANNEE,F,basic
ANNEEY,F,rare
ANNEI,F,uncommon
ANNEIE,F,common
ANNEJANE,F,uncommon
ANNEL,F,uncommon
ANNELEIZA,F,rare
ANNELINA,F,rare
ANNELIZA,F,common
ANNELIZEBTH,F,rare
ANNELLA,F,rare
ANNELLEN,F,rare
ANNEMARIA,F,uncommon
ANNEMARTHA,F,rare
ANNEMIRA,F,rare
ANNEN,F,uncommon
ANNER,F,rare
ANNERY,F,rare
ANNES,F,basic
ANNES,M,rare
ANNESLEY,M,basic
ANNESLY,M,common
ANNESTATIA,F,common
ANNESTESIA,F,rare
ANNET,F,rare
ANNETA,F,rare
ANNETERESA,F,rare
ANNETH,F,rare
ANNETHNE,F,rare
ANNETT,F,common
ANNETTA,F,basic
ANNETTA,M,rare
ANNETTE,F,basic
ANNETTEE,F,rare
ANNETTELE,F,rare
ANNETTI,F,rare
ANNETTIA,F,rare
ANNETTIE,F,rare
ANNETTO,F,rare
ANNEY,M,uncommon
ANNEY,F,basic
ANNGELINA,F,rare
ANNI,F,basic
ANNIA,F,basic
ANNIAH,F,rare
ANNIBELLA,F,rare
ANNICE,F,common
ANNIE,M,basic
ANNIE,F,basic
ANNIEBELLA,F,uncommon
ANNIEE,F,basic
ANNIEL,F,uncommon
ANNIEMARIA,F,rare
ANNIES,F,rare
ANNIESLEY,M,rare
ANNIESTATIA,F,rare
ANNIETTA,F,rare
ANNIEY,F,rare
ANNIIE,F,rare
ANNILLIZA,F,rare
ANNIMARIA,F,rare
ANNIN,F,rare
ANNINE,F,rare
ANNIS,F,basic
ANNISE,F,uncommon
ANNISS,F,rare
ANNISTASIA,F,uncommon
ANNISTATIA,F,rare
ANNITA,F,rare
ANNITH,F,rare
ANNITTE,F,rare
ANNITY,F,rare
ANNJANE,F,common
ANNLIZA,F,uncommon
ANNN,F,uncommon
ANNNA,F,rare
ANNNE,F,rare
ANNNIE,F,uncommon
ANNO,F,uncommon
ANNOE,F,rare
ANNONCIA,F,rare
ANNOR,F,common
ANNORA,F,uncommon
ANNRAI,M,rare
ANNRAS,M,rare
ANNS,F,uncommon
ANNSE,F,rare
ANNSIA,F,rare
ANNSLEY,M,rare
ANNSTASIA,F,uncommon
ANNSTASTIA,F,rare
ANNSTATIA,F,common
ANNSTICE,F,uncommon
ANNSTISA,F,rare
ANNTIE,F,rare
ANNUNCIATA,F,rare
ANNY,F,basic
ANNY,M,uncommon
ANNYATT,F,rare
ANOELIYA,F,rare
ANORA,F,common
ANORABELLA,F,rare
ANORAH,F,basic
ANORIA,F,uncommon
ANORIE,F,rare
ANOS,F,rare
ANOSTATIA,F,rare
ANOTHY,M,rare
ANOUR,F,rare
ANOY,M,rare
ANRAH,F,rare
ANRDREW,M,rare
ANREW,M,uncommon
ANSATA,F,rare
ANSATASIA,F,rare
ANSATATIA,F,rare
ANSELM,M,uncommon
ANSELY,M,rare
ANSITIA,F,rare
ANSLEM,M,rare
ANSLEY,M,uncommon
ANSLOW,M,uncommon
ANSOLEM,M,rare
ANSON,M,uncommon
ANSTACIA,F,rare
ANSTASIA,F,common
ANSTATIA,F,basic
ANSTATIE,F,rare
ANSTETIA,F,rare
ANSTEY,F,rare
ANSTIA,F,uncommon
ANSTICE,F,uncommon
ANSTIE,F,uncommon
ANSTIN,M,rare
ANSTISA,F,rare
ANSTITIA,F,rare
ANSTY,F,common
ANTAMO,M,rare
ANTAN,M,rare
ANTANIO,M,rare
ANTATIA,F,rare
ANTENETTE,F,rare
ANTENY,M,rare
ANTHAN,M,rare
ANTHANY,M,rare
ANTHENY,M,rare
ANTHEONY,M,rare
ANTHEW,M,rare
ANTHON,M,rare
ANTHONE,M,rare
ANTHONEO,M,rare
ANTHONEY,F,uncommon
ANTHONEY,M,basic
ANTHONIO,M,rare
ANTHONNY,M,rare
ANTHONY,F,uncommon
ANTHONY,M,basic
ANTHOY,M,common
ANTHUR,M,uncommon
ANTHY,M,common
ANTIE,F,common
ANTILA,M,rare
ANTIN,M,rare
ANTIN,F,rare
ANTINEY,M,rare
ANTINY,M,rare
ANTIONETTA,F,rare
ANTIONETTE,F,rare
ANTISELL,M,rare
ANTNEY,M,uncommon
ANTNY,M,rare
ANTO,M,rare
ANTO,F,common
ANTOE,M,rare
ANTOHONY,M,rare
ANTOINE,M,common
ANTOINETTE,F,basic
ANTOMA,M,rare
ANTOMS,M,rare
ANTON,F,rare
ANTON,M,common
ANTONA,M,rare
ANTONEY,M,common
ANTONI,M,rare
ANTONIA,M,uncommon
ANTONIA,F,basic
ANTONIE,F,uncommon
ANTONIE,M,uncommon
ANTONIETTE,F,rare
ANTONINE,M,rare
ANTONIO,F,uncommon
ANTONIO,M,common
ANTONIOUS,M,rare
ANTONIOUS,F,rare
ANTONIS,M,rare
ANTONO,M,rare
ANTONY,M,basic
ANTONY,F,uncommon
ANTRIM,M,rare
ANTTNY,M,rare
ANTTONY,M,rare
ANTY,F,basic
ANTY,M,uncommon
ANUE,F,rare
ANUSTASIA,F,rare
ANUSTATIA,F,uncommon
ANY,F,basic
ANYBELLA,F,rare
ANYE,F,rare
ANZASTATIA,F,rare
AOCHCLAUS,M,rare
AODH,M,rare
AOELINE,F,rare
AONELIA,F,rare
AONIE,F,rare
AONY,F,rare
AOREHES,M,rare
APEL,M,rare
APHARA,F,rare
APHARASIA,F,rare
APHONSOS,M,rare
APHONSUS,M,rare
APHRA,F,basic
APOLINA,F,rare
APPY,M,rare
APUS,F,rare
AQUILLA,F,rare
AQUIN,F,rare
AR,M,rare
ARABEL,F,uncommon
ARABELA,F,uncommon
ARABELL,F,rare
ARABELLA,F,basic
ARABILA,F,rare
ARABLLA,F,rare
ARABY,F,rare
ARACHIBALD,M,rare
ARAES,F,rare
ARAGGRET,F,rare
ARAHAM,M,uncommon
ARALLES,M,rare
ARAMANELLA,F,rare
ARAMIAH,F,common
ARAMINTA,F,common
ARAMINTER,F,rare
ARAMINTO,F,rare
ARAN,M,uncommon
ARATHEA,F,rare
ARBALD,M,rare
ARBAVE,M,rare
ARBELLA,F,rare
ARCELLA,F,rare
ARCH,M,uncommon
ARCHA,M,uncommon
ARCHABALD,M,basic
ARCHABLE,M,uncommon
ARCHABOLD,M,uncommon
ARCHADEL,M,rare
ARCHANGEL,M,rare
ARCHBALD,M,common
ARCHBALD,F,rare
ARCHBALL,M,rare
ARCHBALLD,M,rare
ARCHBOLD,M,common
ARCHBOLD,F,common
ARCHD,M,basic
ARCHDABLE,M,rare
ARCHDALE,M,uncommon
ARCHDBALD,M,rare
ARCHEBALD,M,common
ARCHEBARD,M,rare
ARCHEBL,M,rare
ARCHER,F,rare
ARCHER,M,basic
ARCHEY,M,basic
ARCHI,M,uncommon
ARCHIABALD,M,rare
ARCHIB,M,rare
ARCHIBA,M,rare
ARCHIBAL,M,uncommon
ARCHIBALD,F,uncommon
ARCHIBALD,M,basic
ARCHIBELD,M,rare
ARCHIBLD,M,uncommon
ARCHIBLE,M,rare
ARCHIBOLD,M,basic
ARCHICBALD,M,rare
ARCHID,M,rare
ARCHIE,F,rare
ARCHIE,M,basic
ARCHIEBALD,F,rare
ARCHIEBALD,M,basic
ARCHIEBALL,M,rare
ARCHIELD,M,rare
ARCHIELOOLD,M,rare
ARCHIEY,M,rare
ARCHIHALD,M,uncommon
ARCHILBALD,M,uncommon
ARCHLD,M,rare
ARCHOLD,M,rare
ARCHY,M,basic
ARCHYBAILD,M,rare
ARCHYBALD,M,basic
ARCHYBLE,M,rare
ARCIABALD,M,rare
ARCIBALD,M,uncommon
ARCIHBALD,M,rare
ARCILL,M,rare
ARCLYD,M,rare
ARDAL,M,rare
ARDAN,M,rare
ARDELL,M,rare
ARDEN,M,uncommon
ARDIE,F,rare
ARDLE,M,uncommon
ARDLEN,F,rare
ARDOIN,M,rare
ARDOLPH,M,rare
ARDON,M,rare
ARDREW,M,basic
AREBECCA,F,rare
AREBELLA,F,rare
AREHBOLA,M,rare
AREHY,M,rare
ARENATT,F,rare
ARETHEA,F,rare
ARETTIE,F,rare
AREVINA,F,rare
ARGAN,F,rare
ARGIE,F,rare
ARHTUR,M,rare
ARHUR,M,uncommon
ARIC,M,rare
ARICHIE,M,rare
ARIES,M,rare
ARILUM,M,rare
ARIN,M,rare
ARIS,M,rare
ARISIA,F,rare
ARISTEN,M,rare
ARJILINA,F,rare
ARLAND,M,uncommon
ARLIE,F,rare
ARLIE,M,rare
ARLINE,F,rare
ARMA,M,rare
ARMABELLA,F,uncommon
ARMACINDA,F,rare
ARMAGH,F,uncommon
ARMAGOUR,M,rare
ARMAND,F,rare
ARMAND,M,rare
ARMANDA,F,rare
ARMANDINE,F,rare
ARMANELLA,F,common
ARMAR,F,rare
ARMAR,M,uncommon
ARMAUD,M,rare
ARMAULT,M,rare
ARME,F,common
ARMELIA,F,rare
ARMENELLA,F,rare
ARMENIA,F,uncommon
ARMENILLA,F,rare
ARMER,F,rare
ARMER,M,common
ARMEY,F,rare
ARMIDGER,M,rare
ARMIE,F,uncommon
ARMIN,M,rare
ARMIN,F,rare
ARMINA,F,rare
ARMINELLA,F,common
ARMINILLA,F,rare
ARMINTA,F,rare
ARMITAGE,M,rare
ARMOR,F,rare
ARMOR,M,rare
ARMOUR,M,basic
ARMSLEY,M,rare
ARMSLY,M,rare
ARMSTRONG,F,uncommon
ARMSTRONG,M,basic
ARMUELLA,F,uncommon
ARMY,F,common
ARN,F,rare
ARNALD,F,rare
ARNDREW,M,uncommon
ARNEILL,F,rare
ARNEILL,M,uncommon
ARNETT,M,rare
ARNOL,M,rare
ARNOLD,M,basic
ARNOLDI,M,rare
ARNOTT,M,uncommon
ARNT,M,uncommon
AROLD,M,rare
ARON,M,basic
ARON,F,rare
AROON,M,rare
ARRABELLA,F,common
ARRAN,M,uncommon
ARREN,M,rare
ARREY,M,rare
ARRON,M,uncommon
ARRON,F,rare
ARSINE,M,rare
ART,M,uncommon
ARTAR,M,rare
ARTER,M,uncommon
ARTER,F,rare
ARTHAR,M,common
ARTHEIR,M,rare
ARTHEMISE,F,rare
ARTHER,M,basic
ARTHER,F,uncommon
ARTHEUR,M,rare
ARTHEWR,M,rare
ARTHIUR,M,rare
ARTHKUR,M,rare
ARTHOLOMEW,M,rare
ARTHOR,M,uncommon
ARTHOUR,M,uncommon
ARTHUER,M,uncommon
ARTHUN,M,rare
ARTHUR,F,common
ARTHUR,M,basic
ARTHURE,M,uncommon
ARTHURETTA,F,rare
ARTHURINA,F,rare
ARTHURS,M,rare
ARTIN,M,rare
ARTINA,F,rare
ARTR,M,rare
ARTUR,M,common
ARTURE,M,rare
ARTURS,M,rare
ARUQUET,M,rare
ARUTHER,M,rare
ARUTHR,M,rare
ARUTHUR,M,uncommon
ARWED,M,uncommon
ARWOOD,M,uncommon
ARYDEN,M,rare
ASA,M,rare
ASENATH,F,uncommon
ASHDOWN,M,rare
ASHELEIGH,M,rare
ASHELY,F,rare
ASHER,M,uncommon
ASHLEY,M,common
ASHLEY,F,common
ASHMUR,M,rare
ASHTON,M,rare
ASKEY,M,rare
ASMA,F,rare
ASMITHE,F,rare
ASNIE,F,rare
ASSEY,F,uncommon
ASSHETON,M,rare
ASSIE,F,rare
ASSISSIUM,F,rare
ASSUMPTA,F,rare
ASTASIA,F,uncommon
ASTER,F,uncommon
ASTHER,F,rare
ASTON,M,uncommon
ASTREA,F,rare
ASTUN,F,rare
AT,M,rare
ATA,F,uncommon
ATCHESON,F,rare
ATCHESON,M,common
ATCHISON,M,uncommon
ATECIA,F,rare
ATERESA,M,rare
ATHA,F,rare
ATHAN,M,rare
ATHANASIA,M,rare
ATHANESI,M,rare
ATHEL,F,rare
ATHELINA,F,rare
ATHEN,M,rare
ATHERTON,M,rare
ATHHER,M,rare
ATHLEENA,F,rare
ATHLENA,F,uncommon
ATHLONE,M,rare
ATHOL,M,rare
ATHOLL,M,rare
ATHONEY,M,rare
ATHONY,M,common
ATHUR,M,uncommon
ATHY,F,rare
ATKIN,M,uncommon
ATKIN,F,uncommon
ATKINSON,M,basic
ATKINSON,F,uncommon
ATLAS,F,rare
ATLY,F,rare
ATONY,M,rare
ATRACTA,F,common
ATRCTA,F,rare
ATRES,F,rare
ATRICTA,F,rare
ATTA,M,rare
ATTEY,F,common
ATTEY,M,uncommon
ATTIE,F,basic
ATTIE,M,uncommon
ATTIEE,F,rare
ATTILIS,M,rare
ATTRACTA,F,basic
ATTRACTE,F,rare
ATTRACTS,F,rare
ATTRADA,M,rare
ATTRAETA,F,uncommon
ATTY,M,common
ATTY,F,basic
ATWAY,M,rare
ATWELL,M,uncommon
AUASTACIA,F,rare
AUASTASIA,F,basic
AUASTASID,F,rare
AUASTATIA,F,common
AUASTIA,F,rare
AUBERY,M,rare
AUBLY,F,rare
AUBREY,M,common
AUBREY,F,uncommon
AUBYN,M,rare
AUDEN,M,uncommon
AUDEN,F,uncommon
AUDERIAH,F,rare
AUDLEY,M,basic
AUDLEY,F,rare
AUDLY,F,rare
AUDLY,M,uncommon
AUDREY,F,uncommon
AUDRY,F,rare
AUDY,M,rare
AUESTEN,M,rare
AUGASTA,M,rare
AUGASTINE,M,uncommon
AUGEINE,F,rare
AUGELA,F,common
AUGEN,M,rare
AUGENE,M,uncommon
AUGENS,F,rare
AUGESTINE,F,uncommon
AUGESTINE,M,rare
AUGETA,F,uncommon
AUGH,M,uncommon
AUGHTUR,M,rare
AUGHUSTON,M,uncommon
AUGIE,F,rare
AUGLIN,M,rare
AUGLINE,F,rare
AUGMERS,F,rare
AUGNES,F,uncommon
AUGNES,M,rare
AUGNESS,F,uncommon
AUGOSTO,M,rare
AUGRTIE,F,rare
AUGSTATIS,F,rare
AUGSTIN,F,rare
AUGSTIN,M,rare
AUGSTINS,M,rare
AUGUES,M,rare
AUGUESS,F,rare
AUGUEST,M,rare
AUGUISTNE,F,rare
AUGURTE,M,rare
AUGUS,M,uncommon
AUGUST,M,common
AUGUSTA,F,basic
AUGUSTA,M,common
AUGUSTAEN,M,rare
AUGUSTAINE,M,rare
AUGUSTE,M,basic
AUGUSTE,F,common
AUGUSTEN,M,rare
AUGUSTENE,M,uncommon
AUGUSTIAN,M,uncommon
AUGUSTIN,F,uncommon
AUGUSTIN,M,basic
AUGUSTINA,F,uncommon
AUGUSTINA,M,uncommon
AUGUSTINE,F,basic
AUGUSTINE,M,basic
AUGUSTING,M,rare
AUGUSTINUS,M,rare
AUGUSTIS,M,common
AUGUSTIS,F,rare
AUGUSTNE,M,rare
AUGUSTON,M,rare
AUGUSTUS,M,basic
AUGUSTUS,F,rare
AUISTATIA,F,rare
AULICE,F,rare
AULLEY,M,rare
AULREY,M,rare
AUMMINE,F,uncommon
AUNA,F,rare
AUNE,F,rare
AUNIE,F,rare
AUNIE,M,rare
AUNISTUNS,F,rare
AUNNE,F,rare
AUNTHENY,M,rare
AUNTHONY,M,rare
AUNTY,F,uncommon
AUNY,F,rare
AURABELLA,F,rare
AURBY,M,rare
AURELA,F,rare
AURELIA,F,rare
AURELIO,M,rare
AUROLEA,F,rare
AURTER,M,rare
AURTHER,F,rare
AURTHER,M,basic
AURTHOR,M,uncommon
AURTHUR,M,basic
AURTUR,M,rare
AUSGUSTA,F,rare
AUSKER,M,rare
AUSTAIN,M,rare
AUSTEN,M,common
AUSTEY,F,rare
AUSTIA,M,uncommon
AUSTIA,F,rare
AUSTIAN,M,rare
AUSTIN,F,uncommon
AUSTIN,M,basic
AUSTINA,F,rare
AUSTINA,M,uncommon
AUSTINE,M,uncommon
AUSTING,M,rare
AUSTON,M,common
AUSTUIN,M,rare
AUSTUN,M,rare
AUSTY,F,uncommon
AUTHER,M,common
AUTHONY,M,common
AUTHUR,M,basic
AUTIE,F,rare
AUTO,F,rare
AUTOMNE,M,rare
AUTON,M,common
AUTONIA,M,rare
AVARINA,F,uncommon
AVASIA,F,rare
AVELIN,F,rare
AVELINA,F,rare
AVELINE,F,uncommon
AVERELL,M,uncommon
AVERILL,M,rare
AVERINA,F,uncommon
AVES,F,rare
AVESIA,F,uncommon
AVICE,F,common
AVINGER,M,rare
AVIS,F,uncommon
AVISIA,F,common
AVONIA,F,rare
AVRY,F,rare
AVY,M,rare
AWNIE,F,uncommon
AWNNE,F,rare
AXEL,M,rare
AYDEN,M,rare
AYDER,M,rare
AYLES,M,uncommon
AYLICIA,F,rare
AYLMER,M,uncommon
AYLWARD,F,uncommon
AYLWARD,M,uncommon
AZALEA,F,rare
AZARIAH,M,rare
AZEL,M,rare
AZELIE,F,rare
B,M,basic
B,F,basic
BAARTHOLOMEW,M,rare
BAATE,F,rare
BAB,F,basic
BAB,M,uncommon
BABARA,F,common
BABBIE,F,rare
BABBY,M,rare
BABBY,F,rare
BABE,F,common
BABEL,F,uncommon
BABETTE,F,rare
BABEY,F,rare
BABIE,F,rare
BABILLA,F,rare
BABINA,F,rare
BABINGTON,M,rare
BABINS,M,rare
BABRA,F,common
BABS,F,rare
BABSY,F,rare
BABY,F,uncommon
BABY,M,rare
BACHEL,M,rare
BACHEL,F,uncommon
BADELIA,F,rare
BADEN,M,rare
BADERY,M,rare
BADHAM,M,rare
BADLEY,M,rare
BAEER,F,rare
BAEFE,F,uncommon
BAEFE,M,common
BAGT,F,rare
BAH,M,rare
BAHEY,F,rare
BAIDCET,F,rare
BAIDEY,F,rare
BAIDGET,F,uncommon
BAILEY,F,uncommon
BAILEY,M,common
BAIN,F,uncommon
BAIN,M,uncommon
BAIRD,F,rare
BAIT,F,rare
BAITLEY,M,uncommon
BAKER,F,rare
BAKER,M,uncommon
BALA,F,rare
BALARD,M,rare
BALAY,F,rare
BALBINA,F,rare
BALE,F,rare
BALEEN,F,rare
BALENDA,F,uncommon
BALES,F,rare
BALEY,F,uncommon
BALFOUR,M,common
BALFRY,M,rare
BALINDA,F,uncommon
BALING,F,rare
BALL,F,rare
BALL,M,uncommon
BALLA,F,basic
BALLANTINE,M,uncommon
BALLARD,M,rare
BALLENTINE,M,rare
BALLERTIN,M,rare
BALLEY,M,rare
BALLIA,F,uncommon
BALLOW,F,rare
BALLY,M,uncommon
BALMER,M,rare
BALT,M,rare
BALY,F,rare
BAN,M,uncommon
BANARD,M,rare
BANEY,M,rare
BANISSANT,M,rare
BANJAMAN,M,rare
BANJAMIN,M,uncommon
BANJMIN,M,rare
BANN,F,rare
BANNAH,M,rare
BANNER,F,rare
BANNERD,M,rare
BANNON,F,uncommon
BANNON,M,uncommon
BANORA,F,rare
BAPPIE,M,rare
BAPTER,M,rare
BAPTICS,F,rare
BAPTIST,M,common
BAPTIST,F,common
BAPTISTE,M,common
BAPTUTIES,F,rare
BARABA,F,common
BARABARA,F,uncommon
BARABRA,F,rare
BARANARD,M,rare
BARAR,F,rare
BARATHOLOMEW,M,common
BARB,F,rare
BARBA,F,uncommon
BARBAA,F,rare
BARBAR,F,uncommon
BARBARA,F,basic
BARBARAH,F,rare
BARBARAR,F,rare
BARBARBA,F,rare
BARBARD,F,rare
BARBARE,F,uncommon
BARBARIA,F,uncommon
BARBARIE,F,rare
BARBARN,F,rare
BARBARRA,F,common
BARBARS,F,rare
