name,gender,CN_AppRank,IRE1901_AppRank,IRE1911_AppRank,EW_AppRank,SC_AppRank,NI_AppRank,UK_AppRank,USA_AppRank,isBCenter,isBWizard,isBNames,origin,Total_AppRank
DOREATHEA,F,unused,rare,uncommon,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
DOREEN,F,basic,uncommon,uncommon,common,uncommon,unused,uncommon,common,1.0,1.0,1.0,French,uncommon
DORENA,F,rare,rare,rare,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
DORENDA,F,unused,basic,basic,unused,rare,unused,unused,uncommon,1.0,0.0,0.0,,rare
DORENE,F,uncommon,unused,rare,unused,unused,unused,unused,common,1.0,1.0,0.0,Latin,rare
DORES,F,rare,rare,common,unused,unused,unused,unused,rare,1.0,0.0,1.0,Romance,rare
DORETHA,F,unused,common,common,unused,unused,unused,unused,common,1.0,1.0,0.0,,rare
DORETHEA,F,unused,common,basic,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
DORETHY,F,rare,common,uncommon,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
DORETTA,F,unused,uncommon,uncommon,unused,unused,unused,unused,common,1.0,0.0,1.0,English,rare
DORI,F,uncommon,unused,unused,unused,rare,unused,unused,common,1.0,1.0,0.0,,rare
DORIA,F,rare,common,uncommon,unused,unused,unused,unused,common,1.0,1.0,1.0,Greek,rare
DORIAN,M,common,unused,unused,common,uncommon,rare,uncommon,common,1.0,1.0,1.0,Greek,uncommon
DORIAN,F,rare,unused,unused,unused,rare,unused,unused,common,1.0,1.0,0.0,,rare
DORICE,F,unused,rare,rare,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
DORIE,F,unused,unused,rare,unused,rare,unused,unused,common,1.0,0.0,0.0,,rare
DORINA,F,rare,unused,unused,rare,rare,unused,rare,common,1.0,1.0,0.0,,rare
DORINDA,F,rare,basic,basic,unused,rare,unused,unused,common,1.0,1.0,1.0,Greek,uncommon
DORINE,F,rare,uncommon,rare,unused,unused,unused,unused,common,1.0,1.0,1.0,Latin,rare
DORIS,M,unused,rare,uncommon,unused,unused,unused,unused,common,1.0,0.0,0.0,,rare
DORIS,F,basic,common,basic,common,rare,unused,rare,basic,1.0,1.0,1.0,Greek,common
DORITHY,F,unused,common,uncommon,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
DORMAN,M,unused,rare,rare,unused,unused,unused,unused,common,1.0,0.0,0.0,,rare
DORNA,F,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
DORON,M,rare,unused,unused,rare,unused,unused,unused,uncommon,1.0,1.0,1.0,Jewish,rare
DOROTA,F,rare,unused,unused,uncommon,rare,unused,rare,rare,0.0,1.0,1.0,Slavic,rare
DOROTHA,F,unused,rare,common,unused,rare,unused,unused,common,1.0,1.0,0.0,,rare
DOROTHEA,F,common,basic,basic,common,rare,unused,rare,basic,1.0,1.0,1.0,Greek,common
DOROTHEY,F,unused,common,common,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
DOROTHIA,F,unused,uncommon,common,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
DOROTHY,F,basic,basic,basic,basic,basic,unused,common,basic,1.0,1.0,1.0,Greek,common
DOROTHY,M,rare,rare,rare,unused,unused,unused,unused,common,1.0,0.0,0.0,,rare
DORRA,F,rare,uncommon,rare,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
DORRIE,F,rare,rare,rare,unused,rare,unused,unused,uncommon,1.0,1.0,0.0,,rare
DORRINGTON,M,unused,uncommon,uncommon,unused,rare,unused,unused,unused,1.0,0.0,0.0,,rare
DORRIS,F,rare,rare,rare,unused,unused,unused,unused,common,1.0,1.0,1.0,Greek,rare
DORSEY,M,unused,unused,unused,unused,unused,unused,unused,basic,1.0,1.0,0.0,,rare
DORTHA,F,rare,uncommon,rare,unused,unused,unused,unused,common,1.0,1.0,1.0,English,rare
DORTHEA,F,rare,basic,basic,unused,unused,unused,unused,common,1.0,0.0,0.0,,uncommon
DORTHEY,F,rare,uncommon,uncommon,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
DORTHIA,F,unused,uncommon,rare,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
DORTHY,F,common,basic,basic,unused,unused,unused,unused,basic,0.0,1.0,1.0,English,uncommon
DORUK,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,1.0,Turkish,rare
DORY,F,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,1.0,1.0,Greek,rare
DOT,F,rare,rare,uncommon,unused,unused,unused,unused,common,1.0,1.0,1.0,English,rare
DOTTI,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
DOTTIE,F,rare,rare,uncommon,rare,unused,unused,unused,basic,1.0,1.0,1.0,Greek,rare
DOTTY,F,rare,rare,unused,rare,unused,unused,unused,common,1.0,1.0,1.0,English,rare
DOUG,M,rare,unused,unused,unused,rare,unused,unused,common,1.0,1.0,1.0,Celtic,rare
DOUGAL,M,rare,common,uncommon,common,basic,unused,uncommon,rare,1.0,1.0,1.0,Celtic,uncommon
DOUGALD,M,unused,rare,common,unused,rare,unused,unused,rare,1.0,0.0,0.0,,rare
DOUGIE,M,rare,unused,unused,common,rare,unused,rare,unused,1.0,1.0,0.0,Celtic,rare
DOUGLAS,M,basic,basic,basic,basic,basic,rare,common,basic,1.0,1.0,1.0,Celtic,basic
DOUGLASS,M,uncommon,uncommon,unused,unused,unused,unused,unused,common,1.0,1.0,1.0,Celtic,rare
DOUGLES,M,unused,rare,rare,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
DOV,M,uncommon,unused,unused,common,rare,unused,rare,uncommon,1.0,1.0,1.0,Jewish,rare
DOVE,F,rare,unused,unused,unused,unused,unused,unused,common,1.0,1.0,1.0,English,rare
DOVID,M,rare,unused,unused,common,unused,unused,rare,uncommon,1.0,0.0,1.0,Jewish,rare
DOVIE,F,unused,unused,unused,unused,unused,unused,unused,basic,0.0,1.0,0.0,,rare
DOVYDAS,M,unused,unused,unused,uncommon,rare,rare,rare,unused,1.0,1.0,1.0,Slavic,rare
DOW,M,rare,unused,unused,unused,unused,unused,unused,common,1.0,1.0,0.0,,rare
DOWLING,M,unused,basic,basic,unused,unused,unused,unused,unused,1.0,0.0,0.0,,rare
DOWNING,M,unused,uncommon,uncommon,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
DOYLE,M,rare,common,basic,uncommon,rare,unused,rare,basic,1.0,1.0,1.0,Celtic,uncommon
DOYLE,F,unused,common,basic,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
DRAE,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
DRAGAN,M,uncommon,unused,unused,rare,unused,unused,unused,uncommon,1.0,1.0,1.0,Slavic,rare
DRAKE,M,common,unused,unused,uncommon,rare,unused,rare,common,1.0,1.0,1.0,English,rare
DRAPER,M,rare,uncommon,uncommon,unused,unused,unused,unused,rare,1.0,1.0,0.0,,rare
DRAVEN,M,uncommon,unused,unused,uncommon,rare,unused,rare,rare,1.0,1.0,1.0,Popular Culture,rare
DRAY,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
DRAYDEN,M,common,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,0.0,,rare
DRAYTON,M,rare,unused,unused,unused,unused,unused,unused,common,1.0,1.0,0.0,,rare
DRE,M,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,1.0,English,rare
DREA,F,rare,unused,rare,unused,rare,unused,unused,rare,1.0,1.0,1.0,English,rare
DREAMA,F,rare,unused,unused,unused,unused,unused,unused,common,1.0,1.0,0.0,,rare
DRENDA,F,unused,rare,rare,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
DREW,M,basic,uncommon,uncommon,common,basic,basic,basic,basic,1.0,1.0,1.0,Latin,common
DREW,F,common,unused,unused,common,common,rare,uncommon,common,1.0,1.0,0.0,English,uncommon
DREXEL,M,rare,unused,unused,unused,unused,unused,unused,common,1.0,1.0,0.0,,rare
DREY,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
DREYA,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
DREYDEN,M,uncommon,unused,unused,unused,rare,unused,unused,rare,1.0,0.0,0.0,,rare
DRILON,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
DRIN,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
DRINA,F,rare,rare,rare,rare,rare,unused,rare,uncommon,1.0,0.0,1.0,English,rare
DRISCOLL,M,unused,rare,uncommon,unused,unused,unused,unused,rare,0.0,0.0,1.0,"English, Celtic",rare
DRISHTI,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,1.0,Indian,rare
DRISS,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
DRU,F,rare,unused,unused,rare,rare,unused,rare,common,1.0,1.0,0.0,English,rare
DRU,M,rare,unused,unused,common,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
DRUCILLA,F,rare,rare,uncommon,unused,unused,unused,unused,basic,1.0,1.0,0.0,Greek,rare
DRUE,M,rare,unused,unused,rare,rare,unused,rare,common,1.0,0.0,0.0,,rare
DRUE,F,rare,unused,unused,unused,rare,unused,unused,common,1.0,1.0,0.0,,rare
DRUMMOND,M,unused,uncommon,common,rare,uncommon,unused,rare,rare,1.0,0.0,1.0,English,rare
DRUSCILLA,F,rare,uncommon,unused,unused,unused,unused,unused,uncommon,0.0,1.0,0.0,,rare
DRUSILLA,F,rare,common,basic,rare,unused,unused,unused,basic,1.0,1.0,1.0,Greek,uncommon
DRYDEN,M,common,rare,unused,rare,rare,unused,rare,rare,1.0,1.0,0.0,,rare
DUA,F,uncommon,unused,unused,common,uncommon,unused,uncommon,rare,1.0,1.0,1.0,Arabic,rare
DUAA,F,uncommon,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,,rare
DUAINE,M,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
DUANA,F,unused,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,1.0,English,rare
DUANE,M,basic,unused,unused,common,uncommon,unused,uncommon,basic,1.0,1.0,1.0,Celtic,uncommon
DUARTE,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,1.0,English,rare
DUBEM,M,rare,unused,unused,rare,rare,unused,rare,unused,1.0,0.0,0.0,,rare
DUC,M,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
DUDLEY,M,rare,basic,basic,common,rare,unused,rare,basic,1.0,1.0,1.0,English,uncommon
DUFF,M,rare,common,rare,unused,rare,unused,unused,uncommon,1.0,1.0,1.0,English,rare
DUFFY,F,unused,uncommon,uncommon,unused,rare,unused,unused,rare,1.0,0.0,0.0,,rare
DUFFY,M,unused,rare,uncommon,unused,rare,unused,unused,uncommon,1.0,0.0,0.0,,rare
DUGALD,M,rare,basic,basic,unused,common,unused,rare,rare,1.0,0.0,1.0,Celtic,uncommon
DUGAN,M,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,1.0,0.0,English,rare
DUGLAS,M,rare,uncommon,rare,unused,rare,unused,unused,rare,1.0,0.0,0.0,Celtic,rare
DUHA,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
DUKE,M,uncommon,common,common,common,rare,unused,rare,basic,1.0,1.0,1.0,Latin,uncommon
DULCE,F,rare,unused,unused,rare,unused,unused,unused,common,1.0,1.0,1.0,Latin,rare
DULCIBELLA,F,unused,common,uncommon,unused,unused,unused,unused,unused,1.0,1.0,1.0,English,rare
DULCIE,F,rare,rare,uncommon,common,uncommon,unused,uncommon,basic,1.0,1.0,1.0,English,uncommon
DUNBAR,M,unused,unused,uncommon,unused,rare,unused,unused,rare,1.0,0.0,0.0,,rare
DUNCAN,M,basic,basic,basic,common,basic,rare,common,basic,1.0,1.0,1.0,Celtic,common
DUNIA,F,rare,unused,unused,rare,unused,unused,unused,uncommon,1.0,1.0,0.0,,rare
DUNN,M,rare,uncommon,uncommon,unused,unused,unused,unused,rare,1.0,0.0,0.0,English,rare
DUNNE,M,rare,common,basic,unused,unused,unused,unused,unused,1.0,0.0,0.0,,rare
DUNYA,F,uncommon,unused,unused,uncommon,unused,unused,rare,rare,1.0,0.0,1.0,Slavic,rare
DUPREE,M,rare,rare,unused,unused,unused,unused,unused,common,1.0,0.0,0.0,,rare
DURAN,M,rare,unused,unused,rare,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
DURELL,M,rare,unused,unused,rare,unused,unused,unused,common,1.0,0.0,0.0,,rare
DURGA,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,1.0,Indian,rare
DURHAM,M,rare,rare,uncommon,unused,rare,unused,unused,rare,1.0,1.0,0.0,,rare
DURIEL,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
DURRELL,M,rare,unused,unused,rare,unused,unused,unused,common,1.0,0.0,0.0,,rare
DURU,F,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
DURWARD,M,rare,unused,unused,unused,unused,unused,unused,common,1.0,1.0,1.0,English,rare
DUSAN,M,uncommon,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,Slavic,rare
DUSTIN,M,basic,unused,unused,rare,uncommon,unused,rare,common,1.0,1.0,1.0,German,rare
DUSTY,M,rare,unused,unused,unused,rare,unused,unused,common,1.0,1.0,0.0,German,rare
DUSTY,F,rare,unused,unused,uncommon,rare,unused,rare,common,1.0,1.0,0.0,German,rare
DUSTYN,M,uncommon,unused,unused,unused,rare,unused,unused,uncommon,1.0,0.0,0.0,German,rare
DUTCH,M,rare,unused,unused,rare,unused,unused,unused,common,1.0,1.0,1.0,English,rare
DUVAL,M,unused,common,uncommon,rare,unused,unused,unused,common,1.0,0.0,0.0,,rare
DUVALL,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
DUWAYNE,M,rare,unused,unused,unused,unused,unused,unused,common,1.0,1.0,0.0,,rare
DUY,M,uncommon,unused,unused,rare,rare,unused,rare,uncommon,1.0,0.0,0.0,,rare
DWAIN,M,common,unused,unused,uncommon,rare,unused,rare,common,1.0,1.0,1.0,Celtic,rare
DWAINE,M,uncommon,unused,unused,rare,rare,unused,rare,common,1.0,1.0,0.0,English,rare
DWANE,M,rare,unused,unused,unused,rare,unused,unused,common,1.0,1.0,0.0,,rare
DWAYNE,M,basic,unused,unused,common,common,unused,uncommon,common,1.0,1.0,1.0,Celtic,uncommon
DWIGHT,M,basic,unused,unused,uncommon,rare,unused,rare,basic,1.0,1.0,1.0,English,uncommon
DWIJ,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
DWYER,M,rare,unused,uncommon,unused,unused,unused,unused,rare,1.0,1.0,0.0,,rare
DWYER,F,unused,common,common,unused,unused,unused,unused,unused,1.0,0.0,0.0,,rare
DYANA,F,rare,unused,unused,unused,unused,unused,unused,common,1.0,0.0,0.0,,rare
DYANI,F,rare,unused,unused,rare,rare,unused,rare,uncommon,1.0,1.0,0.0,Native American,rare
DYANNA,F,rare,rare,unused,unused,rare,unused,unused,common,1.0,1.0,0.0,,rare
DYANNE,F,unused,unused,unused,unused,rare,unused,unused,common,1.0,0.0,0.0,,rare
DYER,M,rare,uncommon,unused,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
DYLAN,F,common,unused,unused,common,uncommon,unused,uncommon,uncommon,1.0,1.0,0.0,,uncommon
DYLAN,M,basic,unused,unused,common,basic,basic,basic,uncommon,1.0,1.0,1.0,Celtic,common
DYLANN,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
DYLEN,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,0.0,Celtic,rare
DYLLAN,M,common,unused,unused,common,uncommon,unused,uncommon,rare,1.0,1.0,0.0,,rare
DYLLON,M,uncommon,unused,unused,uncommon,rare,unused,rare,rare,1.0,1.0,0.0,,rare
DYLON,M,common,unused,unused,common,uncommon,rare,uncommon,uncommon,1.0,1.0,0.0,Celtic,uncommon
DYMPHNA,F,unused,common,common,unused,unused,unused,unused,rare,1.0,1.0,1.0,Celtic,rare
DYMPNA,F,rare,common,basic,unused,rare,unused,unused,unused,0.0,0.0,1.0,Celtic,rare
DYNASTY,F,rare,unused,unused,rare,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
DYSON,M,uncommon,unused,unused,rare,unused,unused,unused,rare,1.0,1.0,1.0,English,rare
EABHA,F,unused,unused,unused,uncommon,uncommon,common,uncommon,rare,1.0,1.0,0.0,,rare
EADAOIN,F,unused,unused,unused,unused,rare,basic,uncommon,unused,1.0,0.0,0.0,,rare
EADEN,M,rare,common,uncommon,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
EADEN,F,rare,unused,rare,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
EADIE,F,rare,rare,uncommon,common,uncommon,unused,uncommon,rare,1.0,0.0,0.0,,uncommon
EAGAN,M,rare,uncommon,unused,unused,rare,unused,unused,rare,1.0,0.0,0.0,,rare
EAMON,M,common,uncommon,common,common,basic,basic,basic,uncommon,1.0,1.0,1.0,English,common
EAMONN,M,uncommon,uncommon,basic,common,basic,basic,basic,uncommon,1.0,1.0,0.0,,common
EAN,M,rare,unused,unused,unused,rare,unused,unused,uncommon,1.0,1.0,1.0,English,rare
EARL,M,basic,rare,uncommon,common,rare,unused,rare,basic,1.0,1.0,1.0,English,uncommon
EARL,F,unused,unused,unused,unused,rare,unused,unused,common,1.0,0.0,0.0,,rare
EARLA,F,rare,unused,rare,unused,rare,unused,unused,uncommon,1.0,0.0,0.0,,rare
EARLE,M,uncommon,unused,rare,unused,unused,unused,unused,basic,1.0,1.0,1.0,English,rare
EARLENE,F,rare,unused,unused,unused,unused,unused,unused,common,1.0,1.0,1.0,English,rare
EARLINE,F,unused,unused,rare,unused,unused,unused,unused,common,1.0,1.0,1.0,English,rare
EARLY,M,unused,unused,common,unused,unused,unused,unused,basic,1.0,1.0,0.0,,rare
EARNEST,M,common,basic,common,rare,unused,unused,unused,basic,1.0,1.0,1.0,German,uncommon
EARNIE,M,unused,rare,rare,unused,unused,unused,unused,common,1.0,0.0,0.0,,rare
EARTHA,F,rare,unused,unused,rare,rare,unused,rare,common,1.0,1.0,1.0,English,rare
EARVIN,M,rare,unused,unused,unused,unused,unused,unused,common,1.0,0.0,0.0,,rare
EASHAN,M,rare,unused,unused,common,rare,unused,rare,rare,1.0,0.0,0.0,Indian,rare
EASON,M,uncommon,unused,unused,uncommon,rare,unused,rare,rare,1.0,1.0,0.0,,rare
EASTER,F,unused,basic,basic,rare,rare,unused,rare,basic,1.0,1.0,1.0,English,uncommon
EASTHER,F,unused,basic,basic,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
EASTON,F,rare,rare,rare,unused,rare,unused,unused,rare,1.0,1.0,0.0,,rare
EASTON,M,common,uncommon,unused,rare,uncommon,unused,rare,uncommon,1.0,1.0,1.0,Celtic,rare
EATHAN,M,rare,unused,unused,common,rare,rare,uncommon,rare,1.0,1.0,0.0,,rare
EATHEL,F,unused,rare,uncommon,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
EATHER,F,unused,common,basic,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
EATON,M,rare,uncommon,rare,unused,unused,unused,unused,rare,1.0,1.0,0.0,English,rare
EAVAN,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,1.0,Celtic,rare
EAVIE,F,unused,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
EBAN,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
EBBA,F,rare,uncommon,rare,common,rare,unused,rare,uncommon,1.0,1.0,0.0,German,rare
EBBIE,F,unused,unused,rare,rare,unused,unused,unused,uncommon,1.0,1.0,0.0,,rare
EBBY,F,unused,uncommon,rare,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
EBEN,M,rare,uncommon,uncommon,common,uncommon,rare,uncommon,basic,1.0,1.0,1.0,English,uncommon
EBENEZER,M,rare,basic,basic,common,rare,unused,rare,uncommon,1.0,1.0,1.0,Biblical,uncommon
EBER,M,unused,rare,unused,unused,unused,unused,unused,common,1.0,0.0,0.0,,rare
EBON,M,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
EBONEE,F,rare,unused,unused,rare,unused,unused,unused,uncommon,1.0,1.0,0.0,,rare
EBONEY,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
EBONI,F,rare,unused,unused,common,uncommon,unused,uncommon,uncommon,1.0,1.0,0.0,Greek,rare
EBONIE,F,rare,unused,unused,common,rare,unused,rare,uncommon,1.0,0.0,0.0,Greek,rare
EBONNIE,F,unused,unused,unused,uncommon,rare,unused,rare,rare,1.0,1.0,0.0,,rare
EBONY,F,common,unused,unused,common,common,basic,common,uncommon,1.0,1.0,1.0,English,uncommon
EBRAHIM,M,rare,unused,unused,common,rare,unused,rare,rare,1.0,1.0,1.0,Jewish,rare
EBRIMA,M,unused,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
EBRU,F,unused,unused,unused,uncommon,rare,unused,rare,rare,1.0,1.0,1.0,African,rare
EBUBECHUKWU,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ECATERINA,F,rare,unused,unused,rare,rare,unused,rare,rare,1.0,1.0,1.0,Slavic,rare
ECE,F,unused,unused,unused,common,rare,unused,rare,rare,1.0,0.0,1.0,Turkish,rare
ECEM,F,unused,unused,unused,uncommon,rare,unused,rare,unused,1.0,0.0,0.0,,rare
ECHO,F,rare,unused,unused,common,rare,unused,rare,common,1.0,1.0,1.0,Greek,rare
ECRIN,F,unused,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
ECTOR,M,unused,rare,unused,rare,unused,unused,unused,common,1.0,0.0,0.0,Greek,rare
ED,M,rare,basic,basic,common,rare,unused,rare,basic,1.0,1.0,1.0,English,uncommon
EDA,F,uncommon,common,basic,common,rare,unused,rare,basic,1.0,1.0,0.0,,uncommon
EDAN,M,uncommon,rare,rare,common,uncommon,unused,uncommon,uncommon,1.0,0.0,1.0,Celtic,uncommon
EDAN,F,rare,unused,rare,rare,rare,unused,rare,rare,1.0,0.0,0.0,Jewish,rare
EDD,M,unused,uncommon,uncommon,unused,unused,unused,unused,common,1.0,1.0,0.0,English,rare
EDDA,F,rare,unused,rare,unused,rare,unused,unused,common,1.0,1.0,0.0,Scandinavian,rare
EDDI,F,unused,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
EDDIE,M,common,common,basic,common,common,uncommon,common,basic,1.0,1.0,0.0,English,common
EDDIE,F,unused,rare,uncommon,unused,rare,unused,unused,basic,1.0,1.0,0.0,,rare
EDDISON,M,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,1.0,0.0,,rare
EDDITH,F,unused,uncommon,common,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
EDDWARD,M,unused,common,uncommon,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
EDDY,F,unused,uncommon,rare,unused,rare,unused,unused,uncommon,1.0,0.0,0.0,,rare
EDDY,M,common,common,common,common,rare,unused,rare,basic,1.0,1.0,1.0,English,uncommon
EDE,F,rare,uncommon,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
EDEE,F,rare,unused,unused,uncommon,rare,unused,rare,rare,1.0,0.0,0.0,,rare
EDEL,F,rare,unused,unused,rare,rare,uncommon,rare,rare,1.0,1.0,0.0,,rare
EDELE,F,unused,unused,rare,rare,rare,unused,rare,unused,1.0,1.0,0.0,,rare
EDEM,M,rare,unused,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
EDEN,F,common,common,rare,common,common,basic,common,common,1.0,1.0,0.0,Jewish,common
EDEN,M,common,common,common,common,common,rare,uncommon,common,1.0,1.0,0.0,Jewish,common
EDGAR,F,unused,uncommon,uncommon,unused,rare,unused,unused,common,1.0,0.0,0.0,,rare
EDGAR,M,basic,basic,basic,common,uncommon,unused,uncommon,basic,1.0,1.0,1.0,English,common
EDGARD,M,rare,rare,unused,unused,unused,unused,unused,uncommon,1.0,0.0,1.0,French,rare
EDGARDO,M,rare,unused,unused,unused,unused,unused,unused,common,1.0,1.0,1.0,Romance,rare
EDGER,M,unused,uncommon,uncommon,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,,rare
EDI,F,unused,rare,unused,rare,rare,unused,rare,rare,1.0,0.0,0.0,,rare
EDIA,F,unused,uncommon,uncommon,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
EDIE,F,uncommon,uncommon,common,common,uncommon,uncommon,uncommon,common,1.0,1.0,1.0,German,uncommon
EDIE,M,unused,rare,uncommon,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
EDIETH,F,unused,uncommon,common,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
EDIN,M,rare,uncommon,unused,rare,rare,unused,rare,uncommon,1.0,1.0,0.0,,rare
EDIN,F,unused,rare,uncommon,unused,rare,unused,unused,rare,1.0,0.0,0.0,,rare
EDINA,F,rare,unused,uncommon,rare,rare,unused,rare,uncommon,1.0,1.0,1.0,Slavic,rare
EDISON,M,common,unused,unused,common,rare,unused,rare,basic,1.0,1.0,1.0,English,uncommon
EDITH,M,unused,rare,common,unused,unused,unused,unused,common,1.0,0.0,0.0,,rare
EDITH,F,basic,basic,basic,basic,basic,rare,common,basic,1.0,1.0,1.0,German,basic
EDITHA,F,unused,uncommon,uncommon,unused,unused,unused,unused,uncommon,1.0,0.0,0.0,English,rare
EDIZ,M,rare,unused,unused,common,unused,unused,rare,rare,1.0,0.0,0.0,,rare
EDMON,M,rare,common,uncommon,unused,unused,unused,unused,common,1.0,0.0,0.0,,rare
EDMOND,F,unused,common,uncommon,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
EDMOND,M,common,basic,basic,common,uncommon,unused,uncommon,basic,1.0,1.0,1.0,English,common
EDMONIA,F,unused,unused,rare,unused,unused,unused,unused,common,1.0,1.0,0.0,,rare
EDMOUND,M,unused,rare,uncommon,unused,unused,unused,unused,rare,1.0,0.0,0.0,,rare
EDMUND,M,basic,basic,basic,common,common,rare,uncommon,basic,1.0,1.0,1.0,English,common
EDMUND,F,unused,rare,rare,unused,rare,unused,unused,rare,1.0,0.0,0.0,,rare
EDNA,F,basic,common,common,common,rare,unused,rare,basic,1.0,1.0,0.0,Jewish,uncommon
