name,gender,AB_appFrac,AB_avgVal,BC_appFrac,BC_avgVal,OT_appFrac,OT_avgVal,CN_appFrac,CN_avgVal
INTISAAR,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
INTISAR,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
INTISSAR,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
INUK,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
INUKA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
INVINCIBLE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
INYAMBO,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
INZ,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
INZA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
INÈS,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
IOACHIM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IOAN,M,0.192,1.2,0.0,0.0,0.0,0.0,0.064,0.4
IOANA,F,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
IOANE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IOANNA,F,0.115,1.33,0.0,0.0,0.01,6.0,0.042,2.443
IOANNES,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
IOANNIS,M,0.269,1.14,0.0,0.0,0.01,5.0,0.093,2.047
IOASOPH,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IOHANE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IOKIM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IOLA,F,0.192,1.4,0.0,0.0,0.01,8.0,0.067,3.133
IOLANDA,F,0.038,1.0,0.0,0.0,0.01,5.0,0.016,2.0
IOLANI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IOLLAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IOLO,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IOMMI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IONA,F,0.5,1.31,0.02,5.0,0.01,6.0,0.177,4.103
IONE,F,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
IONEL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IONELA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IONIE,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
IONNA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IOREK,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
IORYZE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IOSEPH,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IOSIF,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
IOSIP,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IPEK,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IPHAGENIA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IPPEI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IPPITHA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IPSA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IPSHITA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IQBAL,M,0.231,1.0,0.0,0.0,0.01,7.0,0.08,2.667
IQHRA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IQJOT,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IQRA,F,0.577,1.6,0.0,0.0,0.01,6.0,0.196,2.533
IQRA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IQRAA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
IQUBAL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IQWAK,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRA,M,0.731,2.32,0.04,6.5,0.01,18.0,0.26,8.94
IRA,F,0.192,1.8,0.0,0.0,0.01,7.0,0.067,2.933
IRADELE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRADRI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRAJ,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
IRAJ,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRALYN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRALYNN,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
IRAM,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
IRAM,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
IRAYA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRAYNA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRDAM,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IREAN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IREAYO,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IREE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IREEN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IREENE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IREH,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRELAN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRELAND,F,0.769,6.45,0.09,6.67,0.01,5.0,0.29,6.04
IRELLAN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRELYN,F,0.385,2.2,0.01,5.0,0.01,5.0,0.135,4.067
IRELYND,F,0.115,1.33,0.0,0.0,0.0,0.0,0.038,0.443
IRELYNN,F,0.462,1.58,0.0,0.0,0.01,5.0,0.157,2.193
IREM,F,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
IREMIDE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IREMIDE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IREN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRENA,F,0.346,1.11,0.0,0.0,0.01,5.0,0.119,2.037
IRENE,F,1.0,3.46,0.94,31.17,0.01,266.0,0.65,100.21
IRENEE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRENEUSZ,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IREOLUWA,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
IREOLUWA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IREOLUWATOMI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRET,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRETOMIWA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
IRFA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRFAAN,M,0.038,2.0,0.0,0.0,0.01,5.0,0.016,2.333
IRFAN,M,0.423,1.36,0.0,0.0,0.01,5.0,0.144,2.12
IRFON,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRHA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRHAA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRIC,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRICH,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRICHSON,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRIDAL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRIE,M,0.077,1.5,0.0,0.0,0.0,0.0,0.026,0.5
IRIE,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
IRIEL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRIN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRINA,F,0.308,1.37,0.0,0.0,0.01,5.0,0.106,2.123
IRINI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRINNA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRIOLUWA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRIS,F,0.962,5.24,0.76,9.91,0.01,32.0,0.577,15.717
IRISA,F,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
IRISH,F,0.154,1.25,0.0,0.0,0.0,0.0,0.051,0.417
IRISSA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
IRISSIAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRIYANA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRJA,F,0.0,0.0,0.0,0.0,0.01,6.0,0.003,2.0
IRKOO,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRLANDA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRLEEN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRLYNN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRMA,F,0.269,1.0,0.14,6.36,0.01,24.0,0.14,10.453
IRMAAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRMAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRMEN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IROHA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRON,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRONVOICE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IROYA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRSA,F,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
IRSHAAD,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
IRSHAD,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
IRSHAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRTAZA,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
IRTEZA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRULAN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRUOMACHUKWU,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRVAAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRVAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRVEN,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
IRVIN,M,0.385,1.5,0.0,0.0,0.01,14.0,0.132,5.167
IRVINE,M,0.0,0.0,0.01,5.0,0.01,8.0,0.007,4.333
IRVING,M,0.077,1.0,0.0,0.0,0.01,10.0,0.029,3.667
IRWIN,M,0.346,1.11,0.0,0.0,0.01,15.0,0.119,5.37
IRWINJOT,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRY,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRYNA,F,0.154,1.25,0.0,0.0,0.0,0.0,0.051,0.417
IRYS,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
IRZADI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISA,F,0.231,1.0,0.0,0.0,0.0,0.0,0.077,0.333
ISA,M,0.346,2.33,0.0,0.0,0.01,5.0,0.119,2.443
ISAAC,M,0.962,64.0,0.48,44.81,0.01,21.0,0.484,43.27
ISAACK,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ISAAD,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAAH,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ISAAK,M,0.846,4.77,0.02,6.0,0.01,7.0,0.292,5.923
ISAAKA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAAM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAAQ,M,0.077,1.5,0.0,0.0,0.0,0.0,0.026,0.5
ISABAL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISABEAU,F,0.154,1.25,0.0,0.0,0.0,0.0,0.051,0.417
ISABEL,F,1.0,19.46,0.71,13.56,0.01,78.0,0.573,37.007
ISABELA,F,0.577,2.93,0.04,5.75,0.01,5.0,0.209,4.56
ISABELL,F,0.769,2.3,0.02,5.0,0.01,22.0,0.266,9.767
ISABELLA,F,1.0,77.0,0.44,59.23,0.01,74.0,0.483,70.077
ISABELLAH,F,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
ISABELLE,F,1.0,48.0,0.47,26.68,0.01,29.0,0.493,34.56
ISABELLY,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAC,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ISACC,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISACCO,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISACK,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISADELLA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISADORA,F,0.462,1.33,0.01,5.0,0.01,5.0,0.161,3.777
ISADORE,M,0.154,1.0,0.0,0.0,0.01,12.0,0.055,4.333
ISAGHA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAHA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAI,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISAIA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAIAH,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISAIAH,M,0.962,35.84,0.25,37.4,0.01,5.0,0.407,26.08
ISAIAHIS,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAIAL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAIAS,M,0.346,1.33,0.0,0.0,0.0,0.0,0.115,0.443
ISAIC,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAICC,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAIH,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISAIHA,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISAISHA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAIYA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAIYAH,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAK,M,0.308,1.0,0.0,0.0,0.0,0.0,0.103,0.333
ISAL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISALIN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISALYN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAM,M,0.154,1.25,0.0,0.0,0.0,0.0,0.051,0.417
ISAMU,M,0.077,1.0,0.11,6.55,0.0,0.0,0.062,2.517
ISAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISANA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAO,M,0.0,0.0,0.02,6.0,0.0,0.0,0.007,2.0
ISAQ,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISATU,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAURA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISAVELLA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAWM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAYA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAYAH,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISAYHA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISAÏE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISBAH,F,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ISBRANDT,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISCAH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISCO,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISEABAIL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISEABEL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISEAH,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISEBELLA,F,0.231,1.33,0.0,0.0,0.0,0.0,0.077,0.443
ISELA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISEUL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHA,F,0.731,2.68,0.06,6.83,0.01,6.0,0.267,5.17
ISHAA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHAAL,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISHAAN,M,0.615,4.0,0.13,13.92,0.01,5.0,0.252,7.64
ISHAANJEET,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHAANPREET,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHAANT,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHAANVEER,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISHAANVIR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHAAQ,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ISHAI,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHAK,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHAKA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHAM,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHAN,M,0.385,2.7,0.02,6.0,0.01,5.0,0.138,4.567
ISHANA,F,0.192,1.2,0.0,0.0,0.01,5.0,0.067,2.067
ISHANI,F,0.192,1.2,0.0,0.0,0.01,6.0,0.067,2.4
ISHANVI,F,0.077,1.5,0.0,0.0,0.0,0.0,0.026,0.5
ISHAQ,M,0.385,1.4,0.0,0.0,0.01,7.0,0.132,2.8
ISHAR,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISHARA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHARVEER,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHAYA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHBAH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHBEL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHCHET,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHE,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISHEETA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHEITA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHER,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHFAAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHIA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHIKA,F,0.269,1.71,0.01,8.0,0.01,13.0,0.096,7.57
ISHIKO,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHIMWE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHITA,F,0.115,1.33,0.0,0.0,0.01,7.0,0.042,2.777
ISHKARAN,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISHMAEL,M,0.231,1.5,0.0,0.0,0.01,5.0,0.08,2.167
ISHMAIEL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHMAL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHMAN,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISHMEAL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHMEEN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHMEET,F,0.154,1.75,0.01,6.0,0.0,0.0,0.055,2.583
ISHMEET,M,0.192,1.2,0.0,0.0,0.0,0.0,0.064,0.4
ISHMEHAR,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHNEET,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHNOOR,F,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ISHNOORT,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHPAUL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHPREET,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISHRA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHRAJ,M,0.077,1.5,0.0,0.0,0.0,0.0,0.026,0.5
ISHRAT,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHRAT,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISHREEN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHROOP,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHTA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHUWARA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHVARPREET,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHVIN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHVINDER,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHVINDER,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHVJOT,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHWAKH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHWAN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHWARJOT,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISHWIN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISIAC,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISIAH,M,0.769,2.7,0.02,5.5,0.01,5.0,0.266,4.4
ISIAHA,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ISIAHIS,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISIBEAL,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISIBÉAL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISIDORA,F,0.154,1.0,0.0,0.0,0.0,0.0,0.051,0.333
ISIDORE,M,0.077,1.0,0.0,0.0,0.01,5.0,0.029,2.0
ISIDRIO,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISIDRO,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISIHAQ,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISIK,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISIL,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISIMBI,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISIOMA,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISIOMA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISIR,F,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ISIS,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISIS,F,0.769,2.3,0.05,5.8,0.01,5.0,0.276,4.367
ISIZZ,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISKA,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISKANDER,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISKOTEW,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISKOTEW,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISKOTÊW,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISLA,F,0.654,31.0,0.13,60.38,0.01,8.0,0.265,33.127
ISLAH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISLAM,F,0.115,1.33,0.0,0.0,0.0,0.0,0.038,0.443
ISLAM,M,0.231,1.0,0.0,0.0,0.0,0.0,0.077,0.333
ISLAMUDIN,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISLAN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISLAND,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISLAY,F,0.346,1.11,0.0,0.0,0.01,5.0,0.119,2.037
ISLEA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISLEE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISLETTE,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISLEY,F,0.154,1.25,0.0,0.0,0.0,0.0,0.051,0.417
ISLEY,M,0.115,1.0,0.0,0.0,0.0,0.0,0.038,0.333
ISLIE,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISLY,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISLYN,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISMAAEL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISMAEEL,M,0.231,1.5,0.0,0.0,0.01,5.0,0.08,2.167
ISMAEIL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISMAEL,M,0.538,2.21,0.0,0.0,0.01,7.0,0.183,3.07
ISMAH,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISMAHAN,F,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISMAIIL,M,0.077,1.0,0.0,0.0,0.0,0.0,0.026,0.333
ISMAIL,M,0.808,2.81,0.0,0.0,0.01,7.0,0.273,3.27
ISMAINE,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISMAT,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISMAY,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISMENIA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISMIEL,M,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISNA,F,0.038,1.0,0.0,0.0,0.0,0.0,0.013,0.333
ISOBEL,F,0.885,3.83,0.33,7.21,0.01,30.0,0.408,13.68
ISOBELL,F,0.0,0.0,0.0,0.0,0.01,5.0,0.003,1.667
